district,spring_id,date,rainfall_mm,discharge_lpm,forest_cover_index
Tehri Garhwal,TehriGarhwal_S6,2024-04-01,44.8,15.33,0.58
Tehri Garhwal,TehriGarhwal_S6,2024-05-01,60.6,15.19,0.58
Tehri Garhwal,TehriGarhwal_S6,2024-06-01,188.6,14.6,0.58
Tehri Garhwal,TehriGarhwal_S6,2024-07-01,220.3,20.53,0.58
Tehri Garhwal,TehriGarhwal_S6,2024-08-01,242.7,21.34,0.58
Tehri Garhwal,TehriGarhwal_S6,2024-09-01,177.3,22.4,0.58
Tehri Garhwal,TehriGarhwal_S6,2024-10-01,68.6,18.33,0.58
Tehri Garhwal,TehriGarhwal_S6,2024-11-01,34.9,16.66,0.58
Tehri Garhwal,TehriGarhwal_S6,2024-12-01,32.0,16.56,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-01-01,19.4,14.94,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-02-01,18.6,14.4,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-03-01,27.1,14.59,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-04-01,46.4,16.07,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-05-01,62.5,14.37,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-06-01,168.1,15.76,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-07-01,218.8,18.07,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-08-01,201.2,19.78,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-09-01,142.8,19.68,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-10-01,61.0,19.08,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-11-01,31.9,16.7,0.58
Tehri Garhwal,TehriGarhwal_S6,2025-12-01,30.1,14.71,0.58
Almora,Almora_S1,2005-01-01,24.9,37.0,0.48
Almora,Almora_S1,2005-02-01,20.0,30.45,0.48
Almora,Almora_S1,2005-03-01,29.7,28.41,0.48
Almora,Almora_S1,2005-04-01,35.6,29.85,0.48
Almora,Almora_S1,2005-05-01,69.2,29.08,0.48
Almora,Almora_S1,2005-06-01,178.9,31.34,0.48
Almora,Almora_S1,2005-07-01,272.5,42.73,0.48
Almora,Almora_S1,2005-08-01,184.5,46.25,0.48
Almora,Almora_S1,2005-09-01,150.7,42.71,0.48
Almora,Almora_S1,2005-10-01,62.6,36.74,0.48
Almora,Almora_S1,2005-11-01,33.1,32.89,0.48
Almora,Almora_S1,2005-12-01,27.0,29.31,0.48
Almora,Almora_S1,2006-01-01,28.5,31.56,0.48
Almora,Almora_S1,2006-02-01,26.8,29.97,0.48
Almora,Almora_S1,2006-03-01,42.3,31.07,0.48
Almora,Almora_S1,2006-04-01,50.4,29.19,0.48
Almora,Almora_S1,2006-05-01,76.8,30.93,0.48
Almora,Almora_S1,2006-06-01,206.8,31.11,0.48
Almora,Almora_S1,2006-07-01,251.5,41.44,0.48
Almora,Almora_S1,2006-08-01,287.0,44.9,0.48
Almora,Almora_S1,2006-09-01,191.1,46.23,0.48
Almora,Almora_S1,2006-10-01,76.0,38.25,0.48
Almora,Almora_S1,2006-11-01,41.4,29.84,0.48
Almora,Almora_S1,2006-12-01,39.4,26.02,0.48
Almora,Almora_S1,2007-01-01,21.9,27.68,0.48
Almora,Almora_S1,2007-02-01,21.5,28.72,0.48
Almora,Almora_S1,2007-03-01,37.5,25.5,0.48
Almora,Almora_S1,2007-04-01,45.9,26.82,0.48
Almora,Almora_S1,2007-05-01,80.5,31.92,0.48
Almora,Almora_S1,2007-06-01,185.4,30.68,0.48
Almora,Almora_S1,2007-07-01,235.1,39.73,0.48
Almora,Almora_S1,2007-08-01,253.5,43.89,0.48
Almora,Almora_S1,2007-09-01,157.6,45.14,0.48
Almora,Almora_S1,2007-10-01,73.3,33.94,0.48
Almora,Almora_S1,2007-11-01,37.9,30.3,0.48
Almora,Almora_S1,2007-12-01,32.8,25.78,0.48
Almora,Almora_S1,2008-01-01,21.3,30.98,0.48
Almora,Almora_S1,2008-02-01,19.4,24.57,0.48
Almora,Almora_S1,2008-03-01,31.7,25.09,0.48
Almora,Almora_S1,2008-04-01,47.8,25.83,0.48
Almora,Almora_S1,2008-05-01,66.0,26.15,0.48
Almora,Almora_S1,2008-06-01,154.0,31.42,0.48
Almora,Almora_S1,2008-07-01,207.8,39.68,0.48
Almora,Almora_S1,2008-08-01,244.5,38.04,0.48
Almora,Almora_S1,2008-09-01,139.3,38.62,0.48
Almora,Almora_S1,2008-10-01,61.4,30.23,0.48
Almora,Almora_S1,2008-11-01,31.7,28.28,0.48
Almora,Almora_S1,2008-12-01,28.5,26.1,0.48
Almora,Almora_S1,2009-01-01,25.9,25.37,0.48
Almora,Almora_S1,2009-02-01,29.6,26.24,0.48
Almora,Almora_S1,2009-03-01,40.2,26.63,0.48
Almora,Almora_S1,2009-04-01,59.5,27.17,0.48
Almora,Almora_S1,2009-05-01,81.7,27.49,0.48
Almora,Almora_S1,2009-06-01,228.1,27.7,0.48
Almora,Almora_S1,2009-07-01,310.6,40.19,0.48
Almora,Almora_S1,2009-08-01,280.3,44.22,0.48
Almora,Almora_S1,2009-09-01,178.4,43.93,0.48
Almora,Almora_S1,2009-10-01,78.6,36.64,0.48
Almora,Almora_S1,2009-11-01,46.2,26.58,0.48
Almora,Almora_S1,2009-12-01,37.1,24.52,0.48
Almora,Almora_S1,2010-01-01,22.0,24.77,0.48
Almora,Almora_S1,2010-02-01,22.7,23.37,0.48
Almora,Almora_S1,2010-03-01,31.9,25.57,0.48
Almora,Almora_S1,2010-04-01,45.1,25.58,0.48
Almora,Almora_S1,2010-05-01,65.2,27.33,0.48
Almora,Almora_S1,2010-06-01,153.8,27.63,0.48
Almora,Almora_S1,2010-07-01,242.3,32.98,0.48
Almora,Almora_S1,2010-08-01,200.8,40.42,0.48
Almora,Almora_S1,2010-09-01,123.2,36.21,0.48
Almora,Almora_S1,2010-10-01,66.8,30.49,0.48
Almora,Almora_S1,2010-11-01,34.3,28.72,0.48
Almora,Almora_S1,2010-12-01,34.4,24.77,0.48
Almora,Almora_S1,2011-01-01,20.2,24.18,0.48
Almora,Almora_S1,2011-02-01,21.3,22.6,0.48
Almora,Almora_S1,2011-03-01,41.5,24.4,0.48
Almora,Almora_S1,2011-04-01,43.7,26.27,0.48
Almora,Almora_S1,2011-05-01,75.1,24.73,0.48
Almora,Almora_S1,2011-06-01,180.5,28.37,0.48
Almora,Almora_S1,2011-07-01,264.3,29.72,0.48
Almora,Almora_S1,2011-08-01,226.6,37.85,0.48
Almora,Almora_S1,2011-09-01,162.1,35.47,0.48
Almora,Almora_S1,2011-10-01,72.4,30.38,0.48
Almora,Almora_S1,2011-11-01,34.5,29.13,0.48
Almora,Almora_S1,2011-12-01,32.8,23.59,0.48
Almora,Almora_S1,2012-01-01,20.7,23.0,0.48
Almora,Almora_S1,2012-02-01,23.7,22.71,0.48
Almora,Almora_S1,2012-03-01,41.5,20.5,0.48
Almora,Almora_S1,2012-04-01,50.7,22.86,0.48
Almora,Almora_S1,2012-05-01,72.6,25.42,0.48
Almora,Almora_S1,2012-06-01,181.8,24.63,0.48
Almora,Almora_S1,2012-07-01,212.7,30.43,0.48
Almora,Almora_S1,2012-08-01,204.6,35.63,0.48
Almora,Almora_S1,2012-09-01,164.0,35.06,0.48
Almora,Almora_S1,2012-10-01,64.3,31.18,0.48
Almora,Almora_S1,2012-11-01,32.4,23.97,0.48
Almora,Almora_S1,2012-12-01,33.9,22.33,0.48
Almora,Almora_S1,2013-01-01,16.7,21.7,0.48
Almora,Almora_S1,2013-02-01,18.4,20.48,0.48
Almora,Almora_S1,2013-03-01,25.8,20.45,0.48
Almora,Almora_S1,2013-04-01,34.8,21.25,0.48
Almora,Almora_S1,2013-05-01,52.0,21.21,0.48
Almora,Almora_S1,2013-06-01,154.1,21.44,0.48
Almora,Almora_S1,2013-07-01,199.7,29.25,0.48
Almora,Almora_S1,2013-08-01,182.3,31.75,0.48
Almora,Almora_S1,2013-09-01,126.0,32.89,0.48
Almora,Almora_S1,2013-10-01,54.9,26.16,0.48
Almora,Almora_S1,2013-11-01,27.1,23.37,0.48
Almora,Almora_S1,2013-12-01,28.8,21.75,0.48
Almora,Almora_S1,2014-01-01,23.9,21.17,0.48
Almora,Almora_S1,2014-02-01,24.4,21.88,0.48
Almora,Almora_S1,2014-03-01,34.0,21.87,0.48
Almora,Almora_S1,2014-04-01,45.1,21.86,0.48
Almora,Almora_S1,2014-05-01,77.1,21.76,0.48
Almora,Almora_S1,2014-06-01,200.5,23.28,0.48
Almora,Almora_S1,2014-07-01,276.0,28.22,0.48
Almora,Almora_S1,2014-08-01,247.5,32.87,0.48
Almora,Almora_S1,2014-09-01,157.9,31.59,0.48
Almora,Almora_S1,2014-10-01,76.7,26.15,0.48
Almora,Almora_S1,2014-11-01,39.0,23.79,0.48
Almora,Almora_S1,2014-12-01,39.0,22.47,0.48
Almora,Almora_S1,2015-01-01,24.1,20.17,0.48
Almora,Almora_S1,2015-02-01,22.1,20.56,0.48
Almora,Almora_S1,2015-03-01,34.1,19.06,0.48
Almora,Almora_S1,2015-04-01,44.3,20.35,0.48
Almora,Almora_S1,2015-05-01,66.3,20.4,0.48
Almora,Almora_S1,2015-06-01,163.1,22.87,0.48
Almora,Almora_S1,2015-07-01,251.7,26.23,0.48
Almora,Almora_S1,2015-08-01,266.0,33.24,0.48
Almora,Almora_S1,2015-09-01,136.6,31.87,0.48
Almora,Almora_S1,2015-10-01,65.4,24.69,0.48
Almora,Almora_S1,2015-11-01,31.3,20.42,0.48
Almora,Almora_S1,2015-12-01,31.2,20.22,0.48
Almora,Almora_S1,2016-01-01,25.6,20.79,0.48
Almora,Almora_S1,2016-02-01,26.1,19.82,0.48
Almora,Almora_S1,2016-03-01,35.5,21.69,0.48
Almora,Almora_S1,2016-04-01,50.9,21.34,0.48
Almora,Almora_S1,2016-05-01,70.2,20.3,0.48
Almora,Almora_S1,2016-06-01,227.7,21.17,0.48
Almora,Almora_S1,2016-07-01,364.8,29.98,0.48
Almora,Almora_S1,2016-08-01,263.0,34.5,0.48
Almora,Almora_S1,2016-09-01,152.6,32.64,0.48
Almora,Almora_S1,2016-10-01,87.1,25.75,0.48
Almora,Almora_S1,2016-11-01,38.3,22.27,0.48
Almora,Almora_S1,2016-12-01,44.9,20.19,0.48
Almora,Almora_S1,2017-01-01,20.0,21.48,0.48
Almora,Almora_S1,2017-02-01,20.8,18.66,0.48
Almora,Almora_S1,2017-03-01,33.5,18.37,0.48
Almora,Almora_S1,2017-04-01,41.4,20.46,0.48
Almora,Almora_S1,2017-05-01,60.7,20.28,0.48
Almora,Almora_S1,2017-06-01,165.9,19.88,0.48
Almora,Almora_S1,2017-07-01,208.2,25.18,0.48
Almora,Almora_S1,2017-08-01,217.4,27.37,0.48
Almora,Almora_S1,2017-09-01,117.4,27.95,0.48
Almora,Almora_S1,2017-10-01,61.0,21.09,0.48
Almora,Almora_S1,2017-11-01,33.5,18.35,0.48
Almora,Almora_S1,2017-12-01,32.4,17.7,0.48
Almora,Almora_S1,2018-01-01,23.8,17.52,0.48
Almora,Almora_S1,2018-02-01,26.2,17.37,0.48
Almora,Almora_S1,2018-03-01,38.6,18.57,0.48
Almora,Almora_S1,2018-04-01,49.6,18.35,0.48
Almora,Almora_S1,2018-05-01,77.2,19.15,0.48
Almora,Almora_S1,2018-06-01,203.1,18.93,0.48
Almora,Almora_S1,2018-07-01,254.2,25.29,0.48
Almora,Almora_S1,2018-08-01,213.7,28.97,0.48
Almora,Almora_S1,2018-09-01,160.9,26.98,0.48
Almora,Almora_S1,2018-10-01,75.0,22.85,0.48
Almora,Almora_S1,2018-11-01,39.1,19.89,0.48
Almora,Almora_S1,2018-12-01,33.2,20.02,0.48
Almora,Almora_S1,2019-01-01,19.7,17.7,0.48
Almora,Almora_S1,2019-02-01,18.9,16.46,0.48
Almora,Almora_S1,2019-03-01,24.2,16.81,0.48
Almora,Almora_S1,2019-04-01,39.2,17.22,0.48
Almora,Almora_S1,2019-05-01,48.6,17.61,0.48
Almora,Almora_S1,2019-06-01,140.6,18.07,0.48
Almora,Almora_S1,2019-07-01,231.7,20.51,0.48
Almora,Almora_S1,2019-08-01,217.8,24.79,0.48
Almora,Almora_S1,2019-09-01,111.5,25.15,0.48
Almora,Almora_S1,2019-10-01,55.5,20.44,0.48
Almora,Almora_S1,2019-11-01,28.6,17.59,0.48
Almora,Almora_S1,2019-12-01,32.6,16.72,0.48
Almora,Almora_S1,2020-01-01,19.6,17.04,0.48
Almora,Almora_S1,2020-02-01,22.9,17.1,0.48
Almora,Almora_S1,2020-03-01,29.6,16.38,0.48
Almora,Almora_S1,2020-04-01,43.1,17.02,0.48
Almora,Almora_S1,2020-05-01,53.9,16.74,0.48
Almora,Almora_S1,2020-06-01,160.8,18.12,0.48
Almora,Almora_S1,2020-07-01,194.4,22.5,0.48
Almora,Almora_S1,2020-08-01,186.5,24.44,0.48
Almora,Almora_S1,2020-09-01,141.3,23.84,0.48
Almora,Almora_S1,2020-10-01,60.9,21.67,0.48
Almora,Almora_S1,2020-11-01,29.8,17.52,0.48
Almora,Almora_S1,2020-12-01,28.7,16.45,0.48
Almora,Almora_S1,2021-01-01,21.8,17.01,0.48
Almora,Almora_S1,2021-02-01,22.9,15.3,0.48
Almora,Almora_S1,2021-03-01,25.2,15.31,0.48
Almora,Almora_S1,2021-04-01,39.7,15.99,0.48
Almora,Almora_S1,2021-05-01,64.6,16.73,0.48
Almora,Almora_S1,2021-06-01,168.8,16.64,0.48
Almora,Almora_S1,2021-07-01,241.5,21.46,0.48
Almora,Almora_S1,2021-08-01,217.3,24.3,0.48
Almora,Almora_S1,2021-09-01,134.9,20.77,0.48
Almora,Almora_S1,2021-10-01,61.1,19.73,0.48
Almora,Almora_S1,2021-11-01,31.3,16.79,0.48
Almora,Almora_S1,2021-12-01,34.8,15.54,0.48
Almora,Almora_S1,2022-01-01,19.5,16.88,0.48
Almora,Almora_S1,2022-02-01,19.9,14.18,0.48
Almora,Almora_S1,2022-03-01,33.0,14.44,0.48
Almora,Almora_S1,2022-04-01,38.2,13.5,0.48
Almora,Almora_S1,2022-05-01,63.3,15.31,0.48
Almora,Almora_S1,2022-06-01,172.1,16.28,0.48
Almora,Almora_S1,2022-07-01,214.3,20.28,0.48
Almora,Almora_S1,2022-08-01,192.5,23.63,0.48
Almora,Almora_S1,2022-09-01,123.9,22.39,0.48
Almora,Almora_S1,2022-10-01,57.6,18.81,0.48
Almora,Almora_S1,2022-11-01,31.4,15.82,0.48
Almora,Almora_S1,2022-12-01,29.9,15.83,0.48
Almora,Almora_S1,2023-01-01,20.7,14.93,0.48
Almora,Almora_S1,2023-02-01,21.0,13.95,0.48
Almora,Almora_S1,2023-03-01,40.0,13.26,0.48
Almora,Almora_S1,2023-04-01,44.9,14.85,0.48
Almora,Almora_S1,2023-05-01,64.1,15.89,0.48
Almora,Almora_S1,2023-06-01,203.1,17.81,0.48
Almora,Almora_S1,2023-07-01,256.2,21.22,0.48
Almora,Almora_S1,2023-08-01,238.3,22.19,0.48
Almora,Almora_S1,2023-09-01,146.4,21.0,0.48
Almora,Almora_S1,2023-10-01,66.6,19.35,0.48
Almora,Almora_S1,2023-11-01,33.7,14.42,0.48
Almora,Almora_S1,2023-12-01,30.4,14.94,0.48
Almora,Almora_S1,2024-01-01,22.2,14.96,0.48
Almora,Almora_S1,2024-02-01,24.9,14.33,0.48
Almora,Almora_S1,2024-03-01,32.8,13.92,0.48
Almora,Almora_S1,2024-04-01,35.3,14.72,0.48
Almora,Almora_S1,2024-05-01,64.6,14.48,0.48
Almora,Almora_S1,2024-06-01,211.7,14.77,0.48
Almora,Almora_S1,2024-07-01,255.4,22.54,0.48
Almora,Almora_S1,2024-08-01,203.0,21.74,0.48
Almora,Almora_S1,2024-09-01,147.8,20.96,0.48
Almora,Almora_S1,2024-10-01,61.3,15.94,0.48
Almora,Almora_S1,2024-11-01,29.0,15.95,0.48
Almora,Almora_S1,2024-12-01,31.7,14.82,0.48
Almora,Almora_S1,2025-01-01,19.0,13.87,0.48
Almora,Almora_S1,2025-02-01,20.3,13.73,0.48
Almora,Almora_S1,2025-03-01,33.5,13.73,0.48
Almora,Almora_S1,2025-04-01,43.1,13.33,0.48
Almora,Almora_S1,2025-05-01,69.0,14.45,0.48
Almora,Almora_S1,2025-06-01,161.1,14.31,0.48
Almora,Almora_S1,2025-07-01,259.3,17.51,0.48
Almora,Almora_S1,2025-08-01,201.9,22.59,0.48
Almora,Almora_S1,2025-09-01,164.0,20.28,0.48
Almora,Almora_S1,2025-10-01,57.7,17.34,0.48
Almora,Almora_S1,2025-11-01,30.5,13.76,0.48
Almora,Almora_S1,2025-12-01,34.6,12.88,0.48
Almora,Almora_S2,2005-01-01,24.9,33.22,0.48
Almora,Almora_S2,2005-02-01,20.0,28.64,0.48
Almora,Almora_S2,2005-03-01,29.7,27.08,0.48
Almora,Almora_S2,2005-04-01,35.6,29.22,0.48
Almora,Almora_S2,2005-05-01,69.2,27.74,0.48
Almora,Almora_S2,2005-06-01,178.9,30.16,0.48
Almora,Almora_S2,2005-07-01,272.5,36.31,0.48
Almora,Almora_S2,2005-08-01,184.5,46.97,0.48
Almora,Almora_S2,2005-09-01,150.7,36.91,0.48
Almora,Almora_S2,2005-10-01,62.6,36.53,0.48
Almora,Almora_S2,2005-11-01,33.1,29.53,0.48
Almora,Almora_S2,2005-12-01,27.0,26.05,0.48
Almora,Almora_S2,2006-01-01,28.5,26.18,0.48
Almora,Almora_S2,2006-02-01,26.8,28.91,0.48
Almora,Almora_S2,2006-03-01,42.3,27.12,0.48
Almora,Almora_S2,2006-04-01,50.4,26.45,0.48
Almora,Almora_S2,2006-05-01,76.8,28.78,0.48
Almora,Almora_S2,2006-06-01,206.8,29.87,0.48
Almora,Almora_S2,2006-07-01,251.5,45.68,0.48
Almora,Almora_S2,2006-08-01,287.0,42.51,0.48
Almora,Almora_S2,2006-09-01,191.1,43.39,0.48
Almora,Almora_S2,2006-10-01,76.0,40.25,0.48
Almora,Almora_S2,2006-11-01,41.4,26.93,0.48
Almora,Almora_S2,2006-12-01,39.4,27.36,0.48
Almora,Almora_S2,2007-01-01,21.9,29.73,0.48
Almora,Almora_S2,2007-02-01,21.5,25.63,0.48
Almora,Almora_S2,2007-03-01,37.5,23.46,0.48
Almora,Almora_S2,2007-04-01,45.9,26.17,0.48
Almora,Almora_S2,2007-05-01,80.5,29.18,0.48
Almora,Almora_S2,2007-06-01,185.4,29.99,0.48
Almora,Almora_S2,2007-07-01,235.1,34.83,0.48
Almora,Almora_S2,2007-08-01,253.5,38.21,0.48
Almora,Almora_S2,2007-09-01,157.6,39.55,0.48
Almora,Almora_S2,2007-10-01,73.3,34.86,0.48
Almora,Almora_S2,2007-11-01,37.9,30.5,0.48
Almora,Almora_S2,2007-12-01,32.8,27.57,0.48
Almora,Almora_S2,2008-01-01,21.3,26.38,0.48
Almora,Almora_S2,2008-02-01,19.4,23.31,0.48
Almora,Almora_S2,2008-03-01,31.7,23.14,0.48
Almora,Almora_S2,2008-04-01,47.8,26.2,0.48
Almora,Almora_S2,2008-05-01,66.0,24.72,0.48
Almora,Almora_S2,2008-06-01,154.0,27.3,0.48
Almora,Almora_S2,2008-07-01,207.8,33.75,0.48
Almora,Almora_S2,2008-08-01,244.5,34.54,0.48
Almora,Almora_S2,2008-09-01,139.3,36.9,0.48
Almora,Almora_S2,2008-10-01,61.4,31.89,0.48
Almora,Almora_S2,2008-11-01,31.7,27.65,0.48
Almora,Almora_S2,2008-12-01,28.5,26.34,0.48
Almora,Almora_S2,2009-01-01,25.9,25.5,0.48
Almora,Almora_S2,2009-02-01,29.6,24.6,0.48
Almora,Almora_S2,2009-03-01,40.2,23.77,0.48
Almora,Almora_S2,2009-04-01,59.5,23.94,0.48
Almora,Almora_S2,2009-05-01,81.7,25.77,0.48
Almora,Almora_S2,2009-06-01,228.1,28.35,0.48
Almora,Almora_S2,2009-07-01,310.6,37.51,0.48
Almora,Almora_S2,2009-08-01,280.3,37.55,0.48
Almora,Almora_S2,2009-09-01,178.4,38.39,0.48
Almora,Almora_S2,2009-10-01,78.6,35.53,0.48
Almora,Almora_S2,2009-11-01,46.2,27.34,0.48
Almora,Almora_S2,2009-12-01,37.1,23.38,0.48
Almora,Almora_S2,2010-01-01,22.0,27.43,0.48
Almora,Almora_S2,2010-02-01,22.7,23.51,0.48
Almora,Almora_S2,2010-03-01,31.9,23.98,0.48
Almora,Almora_S2,2010-04-01,45.1,24.51,0.48
Almora,Almora_S2,2010-05-01,65.2,24.32,0.48
Almora,Almora_S2,2010-06-01,153.8,24.99,0.48
Almora,Almora_S2,2010-07-01,242.3,34.58,0.48
Almora,Almora_S2,2010-08-01,200.8,38.39,0.48
Almora,Almora_S2,2010-09-01,123.2,35.35,0.48
Almora,Almora_S2,2010-10-01,66.8,30.02,0.48
Almora,Almora_S2,2010-11-01,34.3,24.42,0.48
Almora,Almora_S2,2010-12-01,34.4,25.21,0.48
Almora,Almora_S2,2011-01-01,20.2,22.64,0.48
Almora,Almora_S2,2011-02-01,21.3,23.05,0.48
Almora,Almora_S2,2011-03-01,41.5,20.87,0.48
Almora,Almora_S2,2011-04-01,43.7,21.44,0.48
Almora,Almora_S2,2011-05-01,75.1,24.33,0.48
Almora,Almora_S2,2011-06-01,180.5,24.71,0.48
Almora,Almora_S2,2011-07-01,264.3,28.73,0.48
Almora,Almora_S2,2011-08-01,226.6,37.75,0.48
Almora,Almora_S2,2011-09-01,162.1,38.1,0.48
Almora,Almora_S2,2011-10-01,72.4,32.71,0.48
Almora,Almora_S2,2011-11-01,34.5,24.94,0.48
Almora,Almora_S2,2011-12-01,32.8,23.01,0.48
Almora,Almora_S2,2012-01-01,20.7,23.85,0.48
Almora,Almora_S2,2012-02-01,23.7,23.31,0.48
Almora,Almora_S2,2012-03-01,41.5,21.81,0.48
Almora,Almora_S2,2012-04-01,50.7,23.21,0.48
Almora,Almora_S2,2012-05-01,72.6,23.99,0.48
Almora,Almora_S2,2012-06-01,181.8,25.52,0.48
Almora,Almora_S2,2012-07-01,212.7,30.82,0.48
Almora,Almora_S2,2012-08-01,204.6,32.51,0.48
Almora,Almora_S2,2012-09-01,164.0,34.39,0.48
Almora,Almora_S2,2012-10-01,64.3,31.58,0.48
Almora,Almora_S2,2012-11-01,32.4,24.63,0.48
Almora,Almora_S2,2012-12-01,33.9,24.09,0.48
Almora,Almora_S2,2013-01-01,16.7,21.78,0.48
Almora,Almora_S2,2013-02-01,18.4,22.91,0.48
Almora,Almora_S2,2013-03-01,25.8,21.81,0.48
Almora,Almora_S2,2013-04-01,34.8,25.12,0.48
Almora,Almora_S2,2013-05-01,52.0,20.73,0.48
Almora,Almora_S2,2013-06-01,154.1,22.15,0.48
Almora,Almora_S2,2013-07-01,199.7,29.16,0.48
Almora,Almora_S2,2013-08-01,182.3,31.62,0.48
Almora,Almora_S2,2013-09-01,126.0,32.89,0.48
Almora,Almora_S2,2013-10-01,54.9,25.89,0.48
Almora,Almora_S2,2013-11-01,27.1,23.84,0.48
Almora,Almora_S2,2013-12-01,28.8,22.47,0.48
Almora,Almora_S2,2014-01-01,23.9,22.02,0.48
Almora,Almora_S2,2014-02-01,24.4,19.94,0.48
Almora,Almora_S2,2014-03-01,34.0,22.39,0.48
Almora,Almora_S2,2014-04-01,45.1,22.71,0.48
Almora,Almora_S2,2014-05-01,77.1,22.6,0.48
Almora,Almora_S2,2014-06-01,200.5,23.85,0.48
Almora,Almora_S2,2014-07-01,276.0,30.54,0.48
Almora,Almora_S2,2014-08-01,247.5,34.05,0.48
Almora,Almora_S2,2014-09-01,157.9,33.61,0.48
Almora,Almora_S2,2014-10-01,76.7,27.74,0.48
Almora,Almora_S2,2014-11-01,39.0,22.3,0.48
Almora,Almora_S2,2014-12-01,39.0,20.12,0.48
Almora,Almora_S2,2015-01-01,24.1,20.38,0.48
Almora,Almora_S2,2015-02-01,22.1,20.56,0.48
Almora,Almora_S2,2015-03-01,34.1,20.15,0.48
Almora,Almora_S2,2015-04-01,44.3,20.98,0.48
Almora,Almora_S2,2015-05-01,66.3,21.77,0.48
Almora,Almora_S2,2015-06-01,163.1,21.64,0.48
Almora,Almora_S2,2015-07-01,251.7,29.35,0.48
Almora,Almora_S2,2015-08-01,266.0,31.47,0.48
Almora,Almora_S2,2015-09-01,136.6,31.85,0.48
Almora,Almora_S2,2015-10-01,65.4,26.38,0.48
Almora,Almora_S2,2015-11-01,31.3,19.99,0.48
Almora,Almora_S2,2015-12-01,31.2,19.4,0.48
Almora,Almora_S2,2016-01-01,25.6,21.13,0.48
Almora,Almora_S2,2016-02-01,26.1,18.08,0.48
Almora,Almora_S2,2016-03-01,35.5,20.88,0.48
Almora,Almora_S2,2016-04-01,50.9,21.73,0.48
Almora,Almora_S2,2016-05-01,70.2,20.55,0.48
Almora,Almora_S2,2016-06-01,227.7,22.19,0.48
Almora,Almora_S2,2016-07-01,364.8,31.47,0.48
Almora,Almora_S2,2016-08-01,263.0,35.8,0.48
Almora,Almora_S2,2016-09-01,152.6,32.79,0.48
Almora,Almora_S2,2016-10-01,87.1,24.93,0.48
Almora,Almora_S2,2016-11-01,38.3,21.91,0.48
Almora,Almora_S2,2016-12-01,44.9,19.14,0.48
Almora,Almora_S2,2017-01-01,20.0,20.57,0.48
Almora,Almora_S2,2017-02-01,20.8,20.03,0.48
Almora,Almora_S2,2017-03-01,33.5,18.75,0.48
Almora,Almora_S2,2017-04-01,41.4,18.26,0.48
Almora,Almora_S2,2017-05-01,60.7,18.77,0.48
Almora,Almora_S2,2017-06-01,165.9,21.15,0.48
Almora,Almora_S2,2017-07-01,208.2,28.25,0.48
Almora,Almora_S2,2017-08-01,217.4,28.42,0.48
Almora,Almora_S2,2017-09-01,117.4,27.71,0.48
Almora,Almora_S2,2017-10-01,61.0,24.2,0.48
Almora,Almora_S2,2017-11-01,33.5,20.25,0.48
Almora,Almora_S2,2017-12-01,32.4,18.75,0.48
Almora,Almora_S2,2018-01-01,23.8,18.1,0.48
Almora,Almora_S2,2018-02-01,26.2,19.85,0.48
Almora,Almora_S2,2018-03-01,38.6,16.25,0.48
Almora,Almora_S2,2018-04-01,49.6,19.93,0.48
Almora,Almora_S2,2018-05-01,77.2,19.19,0.48
Almora,Almora_S2,2018-06-01,203.1,20.48,0.48
Almora,Almora_S2,2018-07-01,254.2,29.14,0.48
Almora,Almora_S2,2018-08-01,213.7,28.19,0.48
Almora,Almora_S2,2018-09-01,160.9,26.31,0.48
Almora,Almora_S2,2018-10-01,75.0,24.51,0.48
Almora,Almora_S2,2018-11-01,39.1,20.97,0.48
Almora,Almora_S2,2018-12-01,33.2,18.39,0.48
Almora,Almora_S2,2019-01-01,19.7,17.03,0.48
Almora,Almora_S2,2019-02-01,18.9,17.03,0.48
Almora,Almora_S2,2019-03-01,24.2,18.85,0.48
Almora,Almora_S2,2019-04-01,39.2,17.99,0.48
Almora,Almora_S2,2019-05-01,48.6,18.99,0.48
Almora,Almora_S2,2019-06-01,140.6,18.71,0.48
Almora,Almora_S2,2019-07-01,231.7,22.41,0.48
Almora,Almora_S2,2019-08-01,217.8,29.61,0.48
Almora,Almora_S2,2019-09-01,111.5,26.36,0.48
Almora,Almora_S2,2019-10-01,55.5,21.18,0.48
Almora,Almora_S2,2019-11-01,28.6,20.08,0.48
Almora,Almora_S2,2019-12-01,32.6,17.12,0.48
Almora,Almora_S2,2020-01-01,19.6,17.36,0.48
Almora,Almora_S2,2020-02-01,22.9,17.27,0.48
Almora,Almora_S2,2020-03-01,29.6,17.37,0.48
Almora,Almora_S2,2020-04-01,43.1,17.86,0.48
